ASSIGNMENT_ID,EVENT_DATE,Division,EMP_FULL_NAME,Title,External_Title,Location_Country,EVENT_TYPE_CODE,EVENT_TYPE_NAME,EVENT_REASON_CODE,INTERNAL_TRANSFER_IND,CUMULATIVE_TRANSFERS,TRANSFER_SALARY_IMPACT,NGB_ANN_BASE_CHANGE_FLG,CURRENCY_CODE,CURRENCY_CHANGE_FLAG,PREV_CURRENCY_CODE,CURRENCY_CHANGED_FLAG,ANNUAL_SALARY,PREV_SAL_YEAR,PREVIOUS_SALARY,PAY_PERCENTILE,IS_UNDERPAID,SALARY_CHANGE_RATE,HIKE_AMT,MEAN_HIKE,MEAN_HIKE_PERCENTAGE,PAY_GROWTH_TREND,MEAN_SALARY,GENDER_CODE,AGE,TIME_IN_FIRM,TENURE_BUCKET,LAST_PROMOTION_DT,YEARS_SINCE_LAST_PROMOTION,HAS_RECENT_PROMOTION,IS_STAGNANT_EMPLOYEE,AVG_PROMOTION_RATE,AVG_SUP_CHANGE_RATE,YEARS_SINCE_LAST_MANAGER_CHANGE,AVG_YEARS_BETWEEN_PROMOTIONS,ATTRITION_RISK
200000082,09/25/2022,Geography,Alisha Williams,Senior Analyst,Senior Analyst,ARE,HIRE,New Hire,HIRE:TRANS,N,1,Low,N,GBP,N,JPY,N,73689,2024,61964,79,0,18.92,11725,11725,18.92,Declining,73689,F,46,11,10+ years,2023-03-20,2,1,0,0.38,0.43,0,1.2,1
200000083,01/07/2021,Operations,Ashley Tanner,Director,Director,ARE,PROMO,Promotion,TER:REO,Y,1,Not Applicable,N,JPY,N,USD,N,117735,2024,109828,54,0,7.2,7907,7907,7.2,Rapid Growth,117735,O,62,7,5-8 years,2023-11-05,4,1,0,0.09,0.41,7,3.0,1
200000084,04/02/2022,Marketing,Aaron Walker,Manager,Manager,SGP,HIRE,Transfer,HIRE:NEW,Y,0,Not Applicable,N,AUD,N,INR,N,84162,2024,73275,74,0,14.86,10887,10887,14.86,Moderate Growth,84162,F,50,10,8-10 years,2023-08-19,0,0,1,0.42,0.2,2,3.4,1
200000085,04/13/2025,Marketing,James Gomez,Director,Director,USA,HIRE,Transfer,TRANS:REO,N,4,Not Applicable,Y,JPY,N,AUD,Y,115201,2024,101425,12,0,13.58,13776,13776,13.58,Moderate Growth,115201,M,36,9,8-10 years,UNKNOWN,0,0,0,0.3,0.38,0,1.1,1
200000086,02/18/2023,Technology,Thomas Cohen,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,HIRE:NEW,N,1,Not Applicable,N,AUD,N,SGD,N,57749,2024,53688,1,0,7.56,4061,4061,7.56,Moderate Growth,57749,M,22,12,10+ years,2023-12-27,4,0,0,0.48,0.15,5,3.8,0
200000087,04/07/2022,Geography,Michelle Valenzuela,Analyst,Analyst,USA,TRANS,New Hire,TRANS:REO,N,0,Not Applicable,Y,USD,N,AED,N,43806,2024,40283,100,1,8.75,3523,3523,8.75,Moderate Growth,43806,M,46,16,10+ years,2022-08-27,3,0,1,0.34,0.15,5,4.5,1
200000088,09/14/2024,Finance,William Walker DVM,Senior Analyst,Senior Analyst,GBR,TRANS,Transfer,PROMO:REO,N,4,Low,N,USD,N,AUD,N,62070,2024,52651,75,1,17.89,9419,9419,17.89,Rapid Growth,62070,F,28,6,5-8 years,UNKNOWN,5,0,0,0.31,0.47,8,2.8,0
200000089,10/28/2023,Technology,Billy Cook,Senior Analyst,Senior Analyst,GBR,TRANS,New Hire,HIRE:TRANS,N,0,Not Applicable,N,JPY,N,INR,N,53770,2024,43721,68,0,22.98,10049,10049,22.98,Rapid Growth,53770,F,30,2,0-2 years,UNKNOWN,0,1,1,0.18,0.13,10,2.0,0
200000090,05/11/2024,Geography,Tim Miller,Senior Analyst,Senior Analyst,USA,TRANS,Termination,PROMO:REO,N,0,Not Applicable,N,AED,N,USD,N,57412,2024,47325,18,0,21.31,10087,10087,21.31,Rapid Growth,57412,M,45,19,10+ years,UNKNOWN,5,0,0,0.02,0.3,2,2.6,1
200000091,09/02/2021,Geography,Chris Patterson,Senior Analyst,Senior Analyst,USA,HIRE,Transfer,HIRE:TRANS,Y,2,Low,N,AUD,N,USD,N,57539,2024,48957,21,0,17.53,8582,8582,17.53,Moderate Growth,57539,M,22,12,10+ years,2024-10-17,2,0,0,0.11,0.15,7,2.4,1
200000092,09/16/2022,Operations,Christopher Coleman,Senior Analyst,Senior Analyst,JPN,TER,Termination,TER:NEW,N,5,Not Applicable,Y,GBP,N,USD,N,64468,2024,54526,42,0,18.23,9942,9942,18.23,Stable,64468,F,65,18,10+ years,2022-07-17,4,0,0,0.31,0.01,10,1.0,0
200000093,08/23/2021,Operations,Melissa Weber,Director,Director,USA,HIRE,New Hire,PROMO:TRANS,N,3,Not Applicable,Y,USD,N,AED,N,120583,2024,97159,1,0,24.11,23424,23424,24.11,Rapid Growth,120583,M,29,6,5-8 years,2024-02-08,4,0,0,0.34,0.18,5,4.6,1
200000094,07/22/2022,Geography,Shawn Nelson,Analyst,Analyst,IND,TRANS,Transfer,PROMO:PROMO,N,0,Low,N,AUD,N,AED,N,45584,2024,39421,77,0,15.63,6163,6163,15.63,Moderate Growth,45584,M,45,8,5-8 years,UNKNOWN,4,0,0,0.37,0.04,0,4.1,0
200000095,03/26/2025,HR,Mr. Derek Meadows DDS,Senior Analyst,Senior Analyst,JPN,PROMO,Termination,PROMO:NEW,N,1,Not Applicable,Y,SGD,N,INR,N,60416,2024,49292,62,0,22.57,11124,11124,22.57,Rapid Growth,60416,F,32,18,10+ years,2025-01-26,0,1,0,0.44,0.24,4,1.7,0
200000096,01/15/2025,Technology,Shannon Spence,Director,Director,GBR,HIRE,Promotion,TRANS:NEW,N,3,Not Applicable,N,SGD,N,USD,N,111277,2024,92708,45,1,20.03,18569,18569,20.03,Moderate Growth,111277,M,38,12,10+ years,2023-08-07,3,1,0,0.3,0.04,5,2.9,1
200000097,09/10/2022,Geography,Bridget Hernandez,Manager,Manager,USA,HIRE,New Hire,PROMO:PROMO,N,5,Not Applicable,N,JPY,N,AED,N,93036,2024,85418,90,0,8.92,7618,7618,8.92,Moderate Growth,93036,F,29,7,5-8 years,2022-07-15,1,1,0,0.23,0.21,5,2.7,1
200000098,06/06/2025,Operations,Robert Bray,Manager,Manager,ARE,TRANS,Promotion,TER:PROMO,N,0,High,N,JPY,N,JPY,N,80375,2024,70266,82,1,14.39,10109,10109,14.39,Moderate Growth,80375,M,56,17,10+ years,2025-01-23,0,1,0,0.07,0.31,7,4.7,0
200000099,02/07/2024,Technology,Ashley Simmons,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,PROMO:PROMO,N,5,Not Applicable,Y,SGD,N,AUD,N,64450,2024,55165,60,0,16.83,9285,9285,16.83,Moderate Growth,64450,M,56,1,0-2 years,2024-04-29,0,1,0,0.48,0.41,2,4.4,0
200000100,06/02/2025,Finance,Brianna Morris,Senior Analyst,Senior Analyst,ARE,TRANS,Transfer,TRANS:NEW,Y,1,Not Applicable,N,INR,N,AED,N,58874,2024,48736,3,1,20.8,10138,10138,20.8,Moderate Growth,58874,M,54,17,10+ years,UNKNOWN,2,1,1,0.15,0.39,7,2.7,0
200000101,11/08/2023,Geography,Randall Gomez,Analyst,Analyst,ARE,PROMO,Termination,TRANS:TRANS,N,1,High,Y,AED,N,AUD,N,41943,2024,39004,45,1,7.54,2939,2939,7.54,Rapid Growth,41943,F,26,17,10+ years,2024-11-01,0,0,0,0.45,0.24,1,3.5,0
200000102,07/15/2023,Marketing,John Dudley DDS,Senior Analyst,Senior Analyst,GBR,HIRE,Transfer,PROMO:REO,Y,0,Not Applicable,N,GBP,N,SGD,N,65219,2024,61015,86,0,6.89,4204,4204,6.89,Stable,65219,M,63,10,8-10 years,2024-06-05,0,1,0,0.07,0.48,5,4.0,0
200000103,04/28/2022,Geography,Brenda Raymond,Associate,Associate,IND,PROMO,Transfer,TER:PROMO,N,0,Not Applicable,Y,USD,Y,JPY,N,214032,2024,187877,6,0,13.92,26155,26155,13.92,Moderate Growth,214032,M,60,0,0-2 years,2023-04-30,2,0,0,0.13,0.13,8,1.6,1
200000104,08/19/2021,Geography,Janet Dunn,Manager,Manager,USA,PROMO,Termination,HIRE:REO,N,0,Not Applicable,N,JPY,N,GBP,N,79455,2024,74543,65,0,6.59,4912,4912,6.59,Stable,79455,M,62,13,10+ years,UNKNOWN,0,0,0,0.07,0.15,9,1.3,0
200000105,10/16/2024,Technology,Katherine Herrera,Analyst,Analyst,ARE,TER,New Hire,TER:NEW,N,4,Low,Y,SGD,N,JPY,N,45787,2024,39821,20,0,14.98,5966,5966,14.98,Moderate Growth,45787,F,49,15,10+ years,2025-03-21,2,0,1,0.25,0.38,4,5.0,1
200000106,08/27/2024,Technology,Bradley Espinoza,Director,Director,USA,TER,New Hire,HIRE:TRANS,N,0,Not Applicable,N,JPY,N,GBP,N,120936,2024,98694,57,1,22.54,22242,22242,22.54,Moderate Growth,120936,F,28,10,8-10 years,UNKNOWN,0,0,0,0.23,0.04,6,2.7,1
200000107,03/25/2021,Operations,Paula Shepherd,Senior Analyst,Senior Analyst,GBR,PROMO,New Hire,TRANS:PROMO,N,3,Not Applicable,N,GBP,N,SGD,N,64098,2024,51442,57,1,24.6,12656,12656,24.6,Moderate Growth,64098,M,30,0,0-2 years,2024-11-01,0,0,0,0.47,0.2,3,4.5,1
200000108,11/09/2020,HR,Brandon Ward,Analyst,Analyst,USA,PROMO,Promotion,TRANS:REO,N,2,Not Applicable,N,AUD,N,USD,Y,48583,2024,39801,94,1,22.06,8782,8782,22.06,Moderate Growth,48583,M,29,6,5-8 years,2024-07-29,4,0,0,0.4,0.28,10,2.0,1
200000109,05/22/2021,Geography,Samuel Cox,Director,Director,SGP,HIRE,Transfer,TRANS:REO,N,0,Not Applicable,N,AUD,N,INR,N,119653,2024,106897,9,0,11.93,12756,12756,11.93,Rapid Growth,119653,M,33,15,10+ years,2022-11-14,0,0,1,0.21,0.46,7,3.2,1
200000110,10/03/2021,Operations,Casey Rodriguez,Analyst,Analyst,SGP,PROMO,Transfer,PROMO:PROMO,Y,0,Medium,N,USD,N,USD,N,45522,2024,38608,15,0,17.91,6914,6914,17.91,Rapid Growth,45522,F,55,13,10+ years,2024-09-26,5,0,0,0.22,0.34,7,3.3,0
200000111,10/26/2021,Finance,Heather Atkinson,VP,VP,JPN,PROMO,New Hire,PROMO:NEW,Y,4,Not Applicable,N,JPY,N,AED,N,164274,2024,147394,55,0,11.45,16880,16880,11.45,Moderate Growth,164274,F,54,14,10+ years,UNKNOWN,2,1,0,0.05,0.03,1,4.6,1
200000112,01/18/2024,Technology,Brenda Stevens,Senior Analyst,Senior Analyst,GBR,TER,Promotion,TRANS:TRANS,N,3,Not Applicable,N,JPY,N,SGD,N,67089,2024,58783,64,1,14.13,8306,8306,14.13,Rapid Growth,67089,M,44,13,10+ years,2023-04-23,3,1,0,0.15,0.32,6,3.0,1
200000113,12/30/2020,HR,Kristen Velazquez,Manager,Manager,USA,HIRE,Promotion,HIRE:PROMO,N,1,Medium,N,SGD,N,AUD,N,80090,2024,68072,16,0,17.65,12018,12018,17.65,Moderate Growth,80090,F,45,20,10+ years,UNKNOWN,3,1,0,0.21,0.42,10,4.8,0
200000114,09/24/2023,Marketing,Daniel Walker,Senior Analyst,Senior Analyst,GBR,TRANS,Promotion,PROMO:REO,N,0,Medium,N,GBP,N,GBP,N,60158,2024,50099,13,0,20.08,10059,10059,20.08,Moderate Growth,60158,M,58,10,8-10 years,2025-02-28,0,0,0,0.25,0.08,9,4.9,0
200000115,09/14/2023,Marketing,Autumn Dominguez,Analyst,Analyst,JPN,TRANS,Promotion,TER:REO,Y,1,Not Applicable,N,AUD,N,GBP,N,48848,2024,39672,65,1,23.13,9176,9176,23.13,Moderate Growth,48848,M,56,15,10+ years,2023-09-06,0,0,0,0.05,0.33,5,2.3,1
200000116,06/09/2024,HR,Nicholas Horton,Manager,Manager,IND,HIRE,Promotion,TER:TRANS,N,2,Not Applicable,N,GBP,N,AUD,Y,90550,2024,83066,4,0,9.01,7484,7484,9.01,Declining,90550,F,65,18,10+ years,UNKNOWN,5,0,0,0.17,0.35,2,1.9,0
200000117,12/15/2024,Operations,Anthony Rodriguez,VP,VP,GBR,PROMO,Termination,TER:REO,N,5,Not Applicable,N,INR,N,GBP,N,161661,2024,149188,19,1,8.36,12473,12473,8.36,Declining,161661,M,61,16,10+ years,2022-12-16,1,1,1,0.42,0.19,10,1.2,0
200000118,08/06/2022,Marketing,Karen Wheeler,Director,Director,ARE,TRANS,Termination,HIRE:NEW,N,0,Not Applicable,Y,AUD,N,INR,Y,115147,2024,101469,73,0,13.48,13678,13678,13.48,Moderate Growth,115147,F,43,5,2-5 years,2022-09-11,4,0,0,0.38,0.43,5,1.8,1
200000119,02/28/2025,Geography,Charles Thomas,Manager,Manager,USA,HIRE,Promotion,HIRE:TRANS,N,5,Not Applicable,N,AED,N,AUD,N,78793,2024,64891,45,0,21.42,13902,13902,21.42,Stable,78793,F,48,10,8-10 years,UNKNOWN,2,0,0,0.48,0.14,10,1.8,1
200000120,07/21/2020,Technology,Adam Guerra,Associate,Associate,ARE,TRANS,Transfer,HIRE:REO,Y,2,Low,N,INR,N,AUD,N,218285,2024,183256,64,1,19.11,35029,35029,19.11,Rapid Growth,218285,M,56,16,10+ years,2022-09-04,4,0,0,0.12,0.0,7,3.5,1
200000121,06/06/2021,Finance,Preston Harrison,Analyst,Analyst,GBR,TER,Promotion,TRANS:TRANS,Y,1,Not Applicable,Y,SGD,N,AUD,N,46271,2024,43646,29,0,6.01,2625,2625,6.01,Moderate Growth,46271,M,22,8,5-8 years,2025-03-06,0,0,1,0.05,0.48,6,4.4,1
200000122,01/09/2025,Marketing,Joseph Rush,Analyst,Analyst,USA,TRANS,Transfer,PROMO:PROMO,N,0,Not Applicable,Y,AUD,N,GBP,N,42639,2024,35556,81,0,19.92,7083,7083,19.92,Rapid Growth,42639,M,56,17,10+ years,2022-06-23,2,0,0,0.36,0.3,8,1.0,1
200000123,09/22/2022,Geography,Nathan Wallace,Analyst,Analyst,JPN,TRANS,Transfer,TRANS:NEW,N,0,Not Applicable,N,AED,N,USD,N,48496,2024,39210,99,0,23.68,9286,9286,23.68,Moderate Growth,48496,F,58,16,10+ years,2024-04-25,2,0,0,0.09,0.34,5,3.1,0
200000124,05/08/2023,Operations,Alexis Rodriguez,Manager,Manager,ARE,PROMO,Promotion,HIRE:REO,N,3,Medium,N,SGD,N,USD,N,84672,2024,74723,55,1,13.31,9949,9949,13.31,Declining,84672,M,35,11,10+ years,UNKNOWN,0,0,1,0.27,0.41,8,2.4,0
200000125,05/28/2021,Technology,Marvin Munoz,Director,Director,GBR,HIRE,Promotion,TER:NEW,N,3,Medium,Y,AED,N,SGD,N,123048,2024,103272,61,0,19.15,19776,19776,19.15,Rapid Growth,123048,M,24,4,2-5 years,2024-02-12,1,0,0,0.22,0.13,3,3.6,0
200000126,12/14/2022,Geography,Christopher Sanders,Manager,Manager,GBR,TRANS,Transfer,HIRE:NEW,N,0,Low,N,USD,N,GBP,N,85736,2024,80901,81,1,5.98,4835,4835,5.98,Rapid Growth,85736,M,22,10,8-10 years,UNKNOWN,1,1,0,0.07,0.27,0,1.7,1
200000127,02/26/2024,Geography,Travis Gibson,VP,VP,ARE,TRANS,Promotion,TER:PROMO,N,2,Low,N,INR,N,SGD,N,156574,2024,138758,9,0,12.84,17816,17816,12.84,Moderate Growth,156574,M,26,3,2-5 years,2023-10-31,5,0,1,0.09,0.43,5,1.8,1
200000128,10/20/2021,Operations,Deanna Armstrong,Manager,Manager,ARE,TER,Transfer,PROMO:PROMO,Y,4,Not Applicable,N,USD,N,INR,N,79251,2024,74882,26,0,5.83,4369,4369,5.83,Rapid Growth,79251,M,47,3,2-5 years,2024-10-02,0,0,0,0.3,0.44,3,3.2,0
200000129,04/25/2024,Technology,Darren Huynh,Senior Analyst,Senior Analyst,AUS,PROMO,Transfer,TRANS:PROMO,Y,2,Low,N,GBP,Y,GBP,N,65786,2024,60380,24,0,8.95,5406,5406,8.95,Moderate Growth,65786,M,35,2,0-2 years,2023-09-14,0,0,0,0.44,0.38,2,4.5,0
200000130,06/26/2020,Marketing,Brandon Gray,Analyst,Analyst,USA,PROMO,Transfer,HIRE:NEW,N,3,Not Applicable,N,AUD,N,SGD,N,40315,2024,36624,77,0,10.08,3691,3691,10.08,Declining,40315,M,60,16,10+ years,2024-08-25,0,0,0,0.15,0.2,2,4.0,0
200000131,09/12/2022,Marketing,Natalie Morales,VP,VP,GBR,TRANS,New Hire,TRANS:REO,Y,3,Low,Y,SGD,N,AED,N,169260,2024,156490,9,1,8.16,12770,12770,8.16,Rapid Growth,169260,M,48,6,5-8 years,UNKNOWN,3,1,1,0.4,0.35,0,2.2,1
200000132,09/18/2024,Geography,James Carson,Analyst,Analyst,ARE,HIRE,Transfer,TRANS:NEW,Y,4,Not Applicable,N,GBP,N,SGD,N,45631,2024,40645,10,0,12.27,4986,4986,12.27,Rapid Growth,45631,M,30,3,2-5 years,2023-09-06,0,0,0,0.03,0.28,2,2.6,0
200000133,12/23/2021,HR,Lisa Jones,Senior Analyst,Senior Analyst,GBR,TRANS,Transfer,TER:PROMO,N,3,Not Applicable,Y,AUD,N,GBP,N,55077,2024,44153,40,1,24.74,10924,10924,24.74,Moderate Growth,55077,M,36,12,10+ years,2023-06-26,1,0,0,0.17,0.3,8,4.3,1
200000134,10/10/2024,Marketing,Karen Delgado,Senior Analyst,Senior Analyst,GBR,HIRE,New Hire,TER:NEW,N,3,Not Applicable,N,AED,N,INR,N,63748,2024,54751,42,1,16.43,8997,8997,16.43,Moderate Growth,63748,M,36,11,10+ years,UNKNOWN,0,1,0,0.11,0.37,5,4.2,1
200000135,05/12/2021,Geography,James Brown,Analyst,Analyst,GBR,TRANS,Transfer,HIRE:TRANS,N,5,Not Applicable,N,AUD,N,JPY,N,42612,2024,35489,54,0,20.07,7123,7123,20.07,Rapid Growth,42612,M,47,0,0-2 years,2024-11-08,2,0,0,0.36,0.33,2,3.4,1
200000136,12/30/2022,Operations,Jeff Nelson,Manager,Manager,USA,PROMO,New Hire,TRANS:REO,N,1,Not Applicable,N,JPY,N,USD,N,85758,2024,74193,79,0,15.59,11565,11565,15.59,Stable,85758,M,63,20,10+ years,UNKNOWN,0,0,0,0.1,0.13,6,3.0,0
200000137,10/10/2024,Finance,Jack Maxwell,Analyst,Analyst,USA,TRANS,New Hire,PROMO:NEW,Y,4,Low,N,AED,N,AUD,N,43951,2024,38262,51,0,14.87,5689,5689,14.87,Stable,43951,M,34,18,10+ years,2023-06-11,2,0,0,0.08,0.21,4,4.4,0
200000138,02/23/2022,Finance,David Martin,VP,VP,USA,HIRE,Termination,HIRE:NEW,N,3,Low,Y,AED,N,AED,N,151479,2024,124087,56,1,22.07,27392,27392,22.07,Moderate Growth,151479,F,53,20,10+ years,2022-07-29,0,1,0,0.3,0.47,5,3.6,0
200000139,10/03/2021,HR,Daniel Smith,Senior Analyst,Senior Analyst,IND,TER,Transfer,PROMO:REO,N,5,Not Applicable,N,USD,N,SGD,N,63369,2024,50917,66,0,24.46,12452,12452,24.46,Moderate Growth,63369,O,60,19,10+ years,UNKNOWN,2,1,0,0.31,0.26,6,2.2,1
200000140,08/21/2023,Operations,Chelsea Harris,Manager,Manager,USA,TRANS,Termination,TRANS:REO,N,5,Not Applicable,N,AED,N,SGD,N,88836,2024,72910,35,1,21.84,15926,15926,21.84,Moderate Growth,88836,M,53,17,10+ years,2022-06-26,0,0,0,0.17,0.44,4,4.6,0
200000141,10/30/2021,Geography,Cynthia Miller,Manager,Manager,ARE,PROMO,Transfer,TRANS:NEW,N,2,Low,N,GBP,N,AUD,N,82530,2024,76638,54,1,7.69,5892,5892,7.69,Stable,82530,F,25,10,8-10 years,2023-08-20,0,0,0,0.12,0.07,3,1.5,1
200000142,01/16/2025,Finance,Amanda Downs,Manager,Manager,USA,HIRE,Transfer,TRANS:NEW,N,3,Not Applicable,N,INR,N,USD,Y,88212,2024,80570,54,0,9.48,7642,7642,9.48,Declining,88212,F,51,19,10+ years,UNKNOWN,1,1,0,0.3,0.1,1,3.2,0
200000143,12/19/2024,Operations,Mr. Brandon Parker,VP,VP,USA,HIRE,New Hire,TER:REO,N,0,Not Applicable,N,AED,N,INR,N,160641,2024,147763,61,1,8.72,12878,12878,8.72,Moderate Growth,160641,F,58,2,0-2 years,2024-04-15,0,0,1,0.5,0.18,6,2.9,0
200000144,06/17/2020,Marketing,Dr. Tina Porter,Analyst,Analyst,AUS,TRANS,Transfer,HIRE:NEW,N,4,Medium,N,AUD,N,INR,N,40743,2024,34283,90,0,18.84,6460,6460,18.84,Declining,40743,M,44,16,10+ years,2022-09-21,5,0,0,0.06,0.18,7,4.5,0
200000145,03/20/2023,Geography,James Kelly,Analyst,Analyst,GBR,HIRE,Termination,HIRE:PROMO,N,5,Low,N,SGD,N,AED,N,46198,2024,38594,52,0,19.7,7604,7604,19.7,Rapid Growth,46198,F,60,11,10+ years,UNKNOWN,5,0,1,0.45,0.46,2,2.0,1
200000146,08/12/2024,HR,Michael Rivera,Analyst,Analyst,USA,HIRE,New Hire,TER:PROMO,N,5,Not Applicable,Y,AUD,N,JPY,Y,41519,2024,33447,77,0,24.13,8072,8072,24.13,Stable,41519,F,36,9,8-10 years,2023-06-01,2,1,0,0.01,0.46,9,2.5,0
200000147,08/15/2020,HR,Kathy Shaw,Director,Director,ARE,PROMO,New Hire,PROMO:PROMO,N,2,Low,N,GBP,N,JPY,N,119354,2024,103938,58,0,14.83,15416,15416,14.83,Stable,119354,M,64,7,5-8 years,2025-06-10,0,1,0,0.35,0.29,6,4.8,0
200000148,05/29/2021,Marketing,Allison Flynn,Associate,Associate,JPN,HIRE,Promotion,HIRE:PROMO,N,5,Not Applicable,Y,AED,Y,AED,N,215305,2024,184594,37,0,16.64,30711,30711,16.64,Declining,215305,F,50,14,10+ years,UNKNOWN,2,0,0,0.06,0.1,4,1.1,0
200000149,07/18/2023,Finance,Sean Johnson,Senior Analyst,Senior Analyst,GBR,HIRE,Transfer,HIRE:PROMO,N,0,Medium,Y,JPY,N,JPY,N,53577,2024,49579,5,1,8.06,3998,3998,8.06,Moderate Growth,53577,F,57,4,2-5 years,2023-10-16,3,0,0,0.34,0.47,3,1.3,1
200000150,01/27/2023,Operations,Michael Miller,Manager,Manager,ARE,PROMO,New Hire,HIRE:REO,N,0,Not Applicable,N,GBP,N,JPY,N,86039,2024,77631,35,0,10.83,8408,8408,10.83,Moderate Growth,86039,F,34,3,2-5 years,2025-03-22,2,1,0,0.31,0.38,10,4.6,1
200000151,06/29/2022,Finance,Tiffany Hall,Analyst,Analyst,USA,HIRE,New Hire,TRANS:NEW,N,1,Not Applicable,Y,AED,N,AUD,N,46085,2024,37865,31,0,21.71,8220,8220,21.71,Stable,46085,M,53,20,10+ years,2024-03-21,2,0,1,0.19,0.42,7,2.4,1
200000152,12/12/2020,HR,Michael Thomas,Analyst,Analyst,USA,HIRE,Transfer,PROMO:PROMO,N,1,Not Applicable,N,JPY,N,INR,N,45096,2024,42754,23,0,5.48,2342,2342,5.48,Rapid Growth,45096,M,28,19,10+ years,2022-06-19,1,0,1,0.36,0.02,2,1.9,0
200000153,07/04/2022,Technology,Wendy Mason,Manager,Manager,ARE,TER,Transfer,TRANS:NEW,N,2,Not Applicable,N,USD,N,AUD,N,83547,2024,76495,89,0,9.22,7052,7052,9.22,Stable,83547,M,43,18,10+ years,2024-09-23,2,0,0,0.39,0.14,4,1.3,1
200000154,04/13/2025,Operations,Lisa Mills PhD,Analyst,Analyst,USA,HIRE,Promotion,TER:REO,N,5,Low,N,AUD,N,USD,N,41482,2024,37667,57,1,10.13,3815,3815,10.13,Moderate Growth,41482,M,49,20,10+ years,UNKNOWN,4,0,0,0.4,0.05,5,1.1,0
200000155,02/15/2021,Operations,Carlos Carter,Senior Analyst,Senior Analyst,SGP,HIRE,Promotion,TER:REO,N,4,Low,N,AUD,Y,GBP,N,54594,2024,45449,99,0,20.12,9145,9145,20.12,Moderate Growth,54594,M,23,3,2-5 years,UNKNOWN,0,0,0,0.14,0.02,0,1.5,0
200000156,03/09/2021,Operations,Teresa Williams,Manager,Manager,USA,TRANS,New Hire,TRANS:PROMO,N,2,Not Applicable,N,AUD,Y,AUD,N,79398,2024,74298,99,1,6.86,5100,5100,6.86,Rapid Growth,79398,F,63,14,10+ years,2025-01-18,2,0,0,0.31,0.02,7,2.9,1
200000157,08/03/2024,HR,Melanie Allen,Director,Director,USA,TER,New Hire,TER:NEW,N,5,Medium,N,GBP,N,JPY,N,116981,2024,101900,59,0,14.8,15081,15081,14.8,Declining,116981,F,27,16,10+ years,2025-06-02,5,0,0,0.19,0.43,4,4.1,0
200000158,01/17/2021,Operations,Lisa Rubio DDS,Senior Analyst,Senior Analyst,GBR,HIRE,New Hire,TRANS:TRANS,N,0,Medium,Y,JPY,N,JPY,N,65106,2024,54991,38,1,18.39,10115,10115,18.39,Stable,65106,F,49,11,10+ years,UNKNOWN,4,0,0,0.2,0.36,0,4.3,1
200000159,12/27/2024,HR,Anne Smith PhD,Manager,Manager,IND,TER,New Hire,PROMO:REO,N,1,High,N,GBP,N,JPY,N,86155,2024,77386,30,1,11.33,8769,8769,11.33,Moderate Growth,86155,M,49,2,0-2 years,UNKNOWN,1,0,1,0.47,0.42,3,3.3,1
200000160,07/11/2021,Geography,Sean Salinas,Senior Analyst,Senior Analyst,USA,TRANS,Promotion,PROMO:REO,N,0,Not Applicable,N,GBP,N,JPY,N,61801,2024,51403,76,1,20.23,10398,10398,20.23,Stable,61801,F,65,9,8-10 years,UNKNOWN,4,1,0,0.42,0.42,5,3.0,0
200000161,07/19/2021,Marketing,Kathryn Gibson,Analyst,Analyst,USA,TRANS,Transfer,TER:REO,N,0,Not Applicable,N,USD,N,INR,N,38721,2024,36248,97,0,6.82,2473,2473,6.82,Stable,38721,M,65,14,10+ years,2025-02-17,0,0,0,0.39,0.04,3,2.0,1
200000162,07/01/2024,Geography,Edward Jones,Manager,Manager,AUS,TER,Transfer,HIRE:TRANS,N,1,Medium,N,AED,N,GBP,N,85929,2024,79755,77,1,7.74,6174,6174,7.74,Declining,85929,F,41,9,8-10 years,UNKNOWN,3,1,0,0.22,0.24,1,4.8,0
200000163,02/18/2025,HR,Heather Jones,Analyst,Analyst,ARE,HIRE,Transfer,PROMO:PROMO,Y,5,Not Applicable,Y,SGD,Y,INR,N,46685,2024,40603,21,1,14.98,6082,6082,14.98,Stable,46685,F,51,17,10+ years,2024-07-27,5,1,1,0.3,0.15,0,3.1,1
200000164,11/11/2021,Geography,Julia Andersen,Analyst,Analyst,USA,PROMO,Promotion,TER:PROMO,Y,1,Not Applicable,N,USD,N,INR,N,52929,2024,43856,84,1,20.69,9073,9073,20.69,Stable,52929,M,32,0,0-2 years,2022-08-15,0,0,0,0.4,0.48,6,3.9,1
200000165,09/17/2022,Finance,Pamela Ramos,Senior Analyst,Senior Analyst,GBR,HIRE,Transfer,TER:REO,N,4,Not Applicable,N,GBP,N,INR,N,59906,2024,52386,60,0,14.35,7520,7520,14.35,Stable,59906,F,49,2,0-2 years,UNKNOWN,0,0,0,0.46,0.47,2,4.4,0
200000166,12/11/2024,HR,Teresa Bonilla,Director,Director,GBR,PROMO,Promotion,HIRE:NEW,N,0,Not Applicable,N,USD,N,SGD,N,118031,2024,97065,29,0,21.6,20966,20966,21.6,Stable,118031,M,46,20,10+ years,UNKNOWN,1,0,0,0.37,0.31,0,4.2,1
